DATE,JDAY,TA,RN,ST
2018-03-08 14,67.5833333333333,5.9,-999,堡林
2018-03-08 15,67.625,5.6,-999,堡林
2018-03-08 16,67.6666666666667,5.3,-999,堡林
2018-03-08 17,67.7083333333333,5.2,-999,堡林
2018-03-08 18,67.75,3.8,-999,堡林
2018-03-08 19,67.7916666666667,3.3,-999,堡林
2018-03-08 20,67.8333333333333,3.1,-999,堡林
2018-03-08 21,67.875,2.6,-999,堡林
2018-03-08 22,67.9166666666667,2.3,-999,堡林
2018-03-08 23,67.9583333333333,2,-999,堡林
2018-03-09 00,68,1.7,-999,堡林
2018-03-09 01,68.0416666666667,1.8,-999,堡林
2018-03-09 02,68.0833333333333,1.9,-999,堡林
2018-03-09 03,68.125,2.1,-999,堡林
2018-03-09 04,68.1666666666667,2.1,-999,堡林
2018-03-09 05,68.2083333333333,2.2,-999,堡林
2018-03-09 06,68.25,2.3,-999,堡林
2018-03-09 07,68.2916666666667,2.4,-999,堡林
2018-03-09 08,68.3333333333333,2.6,-999,堡林
2018-03-09 09,68.375,3.1,-999,堡林
2018-03-09 10,68.4166666666667,3.8,-999,堡林
2018-03-09 11,68.4583333333333,4.5,-999,堡林
2018-03-09 12,68.5,6.6,-999,堡林
2018-03-09 13,68.5416666666667,6.5,-999,堡林
2018-03-09 14,68.5833333333333,7.9,-999,堡林
2018-03-09 15,68.625,8.8,-999,堡林
2018-03-09 16,68.6666666666667,9.2,-999,堡林
2018-03-09 17,68.7083333333333,9.4,-999,堡林
2018-03-09 18,68.75,8.4,-999,堡林
2018-03-09 19,68.7916666666667,6.5,-999,堡林
2018-03-09 20,68.8333333333333,5,-999,堡林
2018-03-09 21,68.875,4.6,-999,堡林
2018-03-09 22,68.9166666666667,3.9,-999,堡林
2018-03-09 23,68.9583333333333,3.3,-999,堡林
2018-03-10 00,69,2.8,-999,堡林
2018-03-10 01,69.0416666666667,2.7,-999,堡林
2018-03-10 02,69.0833333333333,2.1,-999,堡林
2018-03-10 03,69.125,1.9,-999,堡林
2018-03-10 04,69.1666666666667,1.6,-999,堡林
2018-03-10 05,69.2083333333333,1.6,-999,堡林
2018-03-10 06,69.25,1.4,-999,堡林
2018-03-10 07,69.2916666666667,1.1,-999,堡林
2018-03-10 08,69.3333333333333,0.9,-999,堡林
2018-03-10 09,69.375,1.6,-999,堡林
2018-03-10 10,69.4166666666667,4,-999,堡林
2018-03-10 11,69.4583333333333,5.3,-999,堡林
2018-03-10 12,69.5,8.1,-999,堡林
2018-03-10 13,69.5416666666667,9.9,-999,堡林
2018-03-10 14,69.5833333333333,10,-999,堡林
2018-03-10 15,69.625,11.6,-999,堡林
2018-03-10 16,69.6666666666667,12.4,-999,堡林
2018-03-10 17,69.7083333333333,11.5,-999,堡林
2018-03-10 18,69.75,9.6,-999,堡林
2018-03-10 19,69.7916666666667,7,-999,堡林
2018-03-10 20,69.8333333333333,5.2,-999,堡林
2018-03-10 21,69.875,4.3,-999,堡林
2018-03-10 22,69.9166666666667,3.6,-999,堡林
2018-03-10 23,69.9583333333333,3.3,-999,堡林
2018-03-11 00,70,3.4,-999,堡林
2018-03-11 01,70.0416666666667,2.7,-999,堡林
2018-03-11 02,70.0833333333333,2.6,-999,堡林
2018-03-11 03,70.125,1.7,-999,堡林
2018-03-11 04,70.1666666666667,1.6,-999,堡林
2018-03-11 05,70.2083333333333,1.3,-999,堡林
2018-03-11 06,70.25,1.4,-999,堡林
2018-03-11 07,70.2916666666667,1.4,-999,堡林
2018-03-11 08,70.3333333333333,2.4,-999,堡林
2018-03-11 09,70.375,3.5,-999,堡林
2018-03-11 10,70.4166666666667,5.9,-999,堡林
2018-03-11 11,70.4583333333333,8.3,-999,堡林
2018-03-11 12,70.5,10.2,-999,堡林
2018-03-11 13,70.5416666666667,12.6,-999,堡林
2018-03-11 14,70.5833333333333,13.7,-999,堡林
2018-03-11 15,70.625,15,-999,堡林
2018-03-11 16,70.6666666666667,14.9,-999,堡林
2018-03-11 17,70.7083333333333,14.7,-999,堡林
2018-03-11 18,70.75,13.7,-999,堡林
2018-03-11 19,70.7916666666667,12.2,-999,堡林
2018-03-11 20,70.8333333333333,10.8,-999,堡林
2018-03-11 21,70.875,9.7,-999,堡林
2018-03-11 22,70.9166666666667,8.2,-999,堡林
2018-03-11 23,70.9583333333333,7.6,-999,堡林
2018-03-12 00,71,6.5,-999,堡林
2018-03-12 01,71.0416666666667,5.6,-999,堡林
2018-03-12 02,71.0833333333333,5,-999,堡林
2018-03-12 03,71.125,4.5,-999,堡林
2018-03-12 04,71.1666666666667,4.2,-999,堡林
2018-03-12 05,71.2083333333333,3.6,-999,堡林
2018-03-12 06,71.25,3,-999,堡林
2018-03-12 07,71.2916666666667,3,-999,堡林
2018-03-12 08,71.3333333333333,3.9,-999,堡林
2018-03-12 09,71.375,5.7,-999,堡林
2018-03-12 10,71.4166666666667,8.1,-999,堡林
2018-03-12 11,71.4583333333333,11.1,-999,堡林
2018-03-12 12,71.5,14.4,-999,堡林
2018-03-12 13,71.5416666666667,16.6,-999,堡林
2018-03-12 14,71.5833333333333,17.5,-999,堡林
2018-03-12 15,71.625,17.9,-999,堡林
2018-03-12 16,71.6666666666667,18.6,-999,堡林
2018-03-12 17,71.7083333333333,17.8,-999,堡林
2018-03-12 18,71.75,15.8,-999,堡林
2018-03-12 19,71.7916666666667,13.6,-999,堡林
2018-03-12 20,71.8333333333333,12.3,-999,堡林
2018-03-12 21,71.875,10.9,-999,堡林
2018-03-12 22,71.9166666666667,10.4,-999,堡林
2018-03-12 23,71.9583333333333,9.8,-999,堡林
2018-03-13 00,72,8.3,-999,堡林
2018-03-13 01,72.0416666666667,8.2,-999,堡林
2018-03-13 02,72.0833333333333,8,-999,堡林
2018-03-13 03,72.125,6.9,-999,堡林
2018-03-13 04,72.1666666666667,5.9,-999,堡林
2018-03-13 05,72.2083333333333,6.7,-999,堡林
2018-03-13 06,72.25,6.2,-999,堡林
2018-03-13 07,72.2916666666667,6.4,-999,堡林
2018-03-13 08,72.3333333333333,7.3,-999,堡林
2018-03-13 09,72.375,10.3,-999,堡林
2018-03-13 10,72.4166666666667,13.3,-999,堡林
2018-03-13 11,72.4583333333333,15.8,-999,堡林
2018-03-13 12,72.5,18.7,-999,堡林
2018-03-13 13,72.5416666666667,19.9,-999,堡林
2018-03-13 14,72.5833333333333,20.6,-999,堡林
2018-03-13 15,72.625,20.5,-999,堡林
2018-03-13 16,72.6666666666667,20.1,-999,堡林
2018-03-13 17,72.7083333333333,19.3,-999,堡林
2018-03-13 18,72.75,18.1,-999,堡林
2018-03-13 19,72.7916666666667,16.5,-999,堡林
2018-03-13 20,72.8333333333333,15.8,-999,堡林
2018-03-13 21,72.875,15.2,-999,堡林
2018-03-13 22,72.9166666666667,15,-999,堡林
2018-03-13 23,72.9583333333333,14.5,-999,堡林
2018-03-14 00,73,13.7,-999,堡林
2018-03-14 01,73.0416666666667,12.8,-999,堡林
2018-03-14 02,73.0833333333333,12.4,-999,堡林
2018-03-14 03,73.125,11.9,-999,堡林
2018-03-14 04,73.1666666666667,11.2,-999,堡林
2018-03-14 05,73.2083333333333,10.5,-999,堡林
2018-03-14 06,73.25,9.9,-999,堡林
2018-03-14 07,73.2916666666667,9.7,-999,堡林
2018-03-14 08,73.3333333333333,10.5,-999,堡林
2018-03-14 09,73.375,13.2,-999,堡林
2018-03-14 10,73.4166666666667,16.7,-999,堡林
2018-03-14 11,73.4583333333333,19.7,-999,堡林
2018-03-14 12,73.5,22.5,-999,堡林
2018-03-14 13,73.5416666666667,22.7,-999,堡林
2018-03-14 14,73.5833333333333,22.8,-999,堡林
2018-03-14 15,73.625,22.3,-999,堡林
2018-03-14 16,73.6666666666667,22.2,-999,堡林
2018-03-14 17,73.7083333333333,21.2,-999,堡林
2018-03-14 18,73.75,19.9,-999,堡林
2018-03-14 19,73.7916666666667,18.5,-999,堡林
2018-03-14 20,73.8333333333333,17.7,-999,堡林
2018-03-14 21,73.875,17.1,-999,堡林
2018-03-14 22,73.9166666666667,16.9,-999,堡林
2018-03-14 23,73.9583333333333,16.6,-999,堡林
2018-03-15 00,74,16.5,-999,堡林
2018-03-15 01,74.0416666666667,16.5,-999,堡林
2018-03-15 02,74.0833333333333,16.8,-999,堡林
2018-03-15 03,74.125,16.9,-999,堡林
2018-03-15 04,74.1666666666667,16.2,-999,堡林
2018-03-15 05,74.2083333333333,15.3,-999,堡林
2018-03-15 06,74.25,15.5,-999,堡林
2018-03-15 07,74.2916666666667,15.4,-999,堡林
2018-03-15 08,74.3333333333333,15.3,-999,堡林
2018-03-15 09,74.375,15.1,-999,堡林
2018-03-15 10,74.4166666666667,15.6,-999,堡林
2018-03-15 11,74.4583333333333,15.8,-999,堡林
2018-03-15 12,74.5,15.7,-999,堡林
2018-03-15 13,74.5416666666667,15.7,-999,堡林
2018-03-15 14,74.5833333333333,15.1,-999,堡林
2018-03-15 15,74.625,14.9,-999,堡林
2018-03-15 16,74.6666666666667,14.6,-999,堡林
2018-03-15 17,74.7083333333333,14.3,-999,堡林
2018-03-15 18,74.75,13.8,-999,堡林
2018-03-15 19,74.7916666666667,13.4,-999,堡林
2018-03-15 20,74.8333333333333,12.5,-999,堡林
2018-03-15 21,74.875,12.1,-999,堡林
2018-03-15 22,74.9166666666667,11.3,-999,堡林
2018-03-15 23,74.9583333333333,9.6,-999,堡林
2018-03-16 00,75,9.3,-999,堡林
2018-03-16 01,75.0416666666667,7.6,-999,堡林
2018-03-16 02,75.0833333333333,7.5,-999,堡林
2018-03-16 03,75.125,7.8,-999,堡林
2018-03-16 04,75.1666666666667,8.1,-999,堡林
2018-03-16 05,75.2083333333333,7.9,-999,堡林
2018-03-16 06,75.25,7.4,-999,堡林
2018-03-16 07,75.2916666666667,7.1,-999,堡林
2018-03-16 08,75.3333333333333,6.9,-999,堡林
2018-03-16 09,75.375,7.2,-999,堡林
2018-03-16 10,75.4166666666667,7.7,-999,堡林
2018-03-16 11,75.4583333333333,7.9,-999,堡林
2018-03-16 12,75.5,8.2,-999,堡林
2018-03-16 13,75.5416666666667,8.5,-999,堡林
2018-03-16 14,75.5833333333333,10.5,-999,堡林
2018-03-16 15,75.625,10.8,-999,堡林
2018-03-16 16,75.6666666666667,10.2,-999,堡林
2018-03-16 17,75.7083333333333,10.2,-999,堡林
2018-03-16 18,75.75,9.1,-999,堡林
2018-03-16 19,75.7916666666667,8,-999,堡林
2018-03-16 20,75.8333333333333,7.9,-999,堡林
2018-03-16 21,75.875,7.9,-999,堡林
2018-03-16 22,75.9166666666667,7.8,-999,堡林
2018-03-16 23,75.9583333333333,7.3,-999,堡林
2018-03-17 00,76,6.7,-999,堡林
2018-03-17 01,76.0416666666667,6.2,-999,堡林
2018-03-17 02,76.0833333333333,5.7,-999,堡林
2018-03-17 03,76.125,5.6,-999,堡林
2018-03-17 04,76.1666666666667,5.3,-999,堡林
2018-03-17 05,76.2083333333333,4.9,-999,堡林
2018-03-17 06,76.25,4.9,-999,堡林
2018-03-17 07,76.2916666666667,3.9,-999,堡林
2018-03-17 08,76.3333333333333,4.5,-999,堡林
2018-03-17 09,76.375,6.7,-999,堡林
2018-03-17 10,76.4166666666667,7.5,-999,堡林
2018-03-17 11,76.4583333333333,8.6,-999,堡林
2018-03-17 12,76.5,10.8,-999,堡林
2018-03-17 13,76.5416666666667,11.2,-999,堡林
2018-03-17 14,76.5833333333333,12.9,-999,堡林
2018-03-17 15,76.625,13.5,-999,堡林
2018-03-17 16,76.6666666666667,14.8,-999,堡林
2018-03-17 17,76.7083333333333,15.3,-999,堡林
2018-03-17 18,76.75,14.5,-999,堡林
2018-03-17 19,76.7916666666667,10.8,-999,堡林
2018-03-17 20,76.8333333333333,9.3,-999,堡林
2018-03-17 21,76.875,8.3,-999,堡林
2018-03-17 22,76.9166666666667,7.6,-999,堡林
2018-03-17 23,76.9583333333333,7,-999,堡林
2018-03-18 00,77,6.5,-999,堡林
2018-03-18 01,77.0416666666667,6.1,-999,堡林
2018-03-18 02,77.0833333333333,5.6,-999,堡林
2018-03-18 03,77.125,4.9,-999,堡林
2018-03-18 04,77.1666666666667,4.2,-999,堡林
2018-03-18 05,77.2083333333333,4.4,-999,堡林
2018-03-18 06,77.25,4.2,-999,堡林
2018-03-18 07,77.2916666666667,3.7,-999,堡林
2018-03-18 08,77.3333333333333,4.9,-999,堡林
2018-03-18 09,77.375,6.7,-999,堡林
2018-03-18 10,77.4166666666667,8,-999,堡林
2018-03-18 11,77.4583333333333,9.6,-999,堡林
2018-03-18 12,77.5,12.4,-999,堡林
2018-03-18 13,77.5416666666667,14.4,-999,堡林
2018-03-18 14,77.5833333333333,14.5,-999,堡林
2018-03-18 15,77.625,15.3,-999,堡林
2018-03-18 16,77.6666666666667,12.9,-999,堡林
2018-03-18 17,77.7083333333333,11.9,-999,堡林
2018-03-18 18,77.75,11.7,-999,堡林
2018-03-18 19,77.7916666666667,11.7,-999,堡林
2018-03-18 20,77.8333333333333,11.7,-999,堡林
2018-03-18 21,77.875,11.6,-999,堡林
2018-03-18 22,77.9166666666667,11.6,-999,堡林
2018-03-18 23,77.9583333333333,11.6,-999,堡林
2018-03-19 00,78,11.7,-999,堡林
2018-03-19 01,78.0416666666667,11.9,-999,堡林
2018-03-19 02,78.0833333333333,11.9,-999,堡林
2018-03-19 03,78.125,12,-999,堡林
2018-03-19 04,78.1666666666667,12.1,-999,堡林
2018-03-19 05,78.2083333333333,12.2,-999,堡林
2018-03-19 06,78.25,12.3,-999,堡林
2018-03-19 07,78.2916666666667,12.4,-999,堡林
2018-03-19 08,78.3333333333333,12.8,-999,堡林
2018-03-19 09,78.375,13.3,-999,堡林
2018-03-19 10,78.4166666666667,13.9,-999,堡林
2018-03-19 11,78.4583333333333,14.3,-999,堡林
2018-03-19 12,78.5,14.3,-999,堡林
2018-03-19 13,78.5416666666667,14.1,-999,堡林
2018-03-19 14,78.5833333333333,13.8,-999,堡林
2018-03-19 15,78.625,13.2,-999,堡林
2018-03-19 16,78.6666666666667,12.5,-999,堡林
2018-03-19 17,78.7083333333333,12.2,-999,堡林
2018-03-19 18,78.75,11.6,-999,堡林
2018-03-19 19,78.7916666666667,10.6,-999,堡林
2018-03-19 20,78.8333333333333,9.5,-999,堡林
2018-03-19 21,78.875,9.2,-999,堡林
2018-03-19 22,78.9166666666667,9.1,-999,堡林
2018-03-19 23,78.9583333333333,8.8,-999,堡林
2018-03-20 00,79,8.6,-999,堡林
2018-03-20 01,79.0416666666667,8.5,-999,堡林
2018-03-20 02,79.0833333333333,8.2,-999,堡林
2018-03-20 03,79.125,7.9,-999,堡林
2018-03-20 04,79.1666666666667,7.5,-999,堡林
2018-03-20 05,79.2083333333333,7.2,-999,堡林
2018-03-20 06,79.25,7.2,-999,堡林
2018-03-20 07,79.2916666666667,7.2,-999,堡林
2018-03-20 08,79.3333333333333,7.4,-999,堡林
2018-03-20 09,79.375,7.8,-999,堡林
2018-03-20 10,79.4166666666667,9.4,-999,堡林
2018-03-20 11,79.4583333333333,11.5,-999,堡林
2018-03-20 12,79.5,12.8,-999,堡林
2018-03-20 13,79.5416666666667,12.7,-999,堡林
2018-03-20 14,79.5833333333333,11.9,-999,堡林
2018-03-20 15,79.625,11.3,-999,堡林
2018-03-20 16,79.6666666666667,10.4,-999,堡林
2018-03-20 17,79.7083333333333,9.6,-999,堡林
2018-03-20 18,79.75,8.9,-999,堡林
2018-03-20 19,79.7916666666667,8.2,-999,堡林
2018-03-20 20,79.8333333333333,6.6,-999,堡林
2018-03-20 21,79.875,4.5,-999,堡林
2018-03-20 22,79.9166666666667,3.3,-999,堡林
2018-03-20 23,79.9583333333333,2.1,-999,堡林
2018-03-21 00,80,1.3,-999,堡林
2018-03-21 01,80.0416666666667,0.9,-999,堡林
2018-03-21 02,80.0833333333333,0.6,-999,堡林
2018-03-21 03,80.125,0.6,-999,堡林
2018-03-21 04,80.1666666666667,0.6,-999,堡林
2018-03-21 05,80.2083333333333,0.9,-999,堡林
2018-03-21 06,80.25,0.9,-999,堡林
2018-03-21 07,80.2916666666667,1.2,-999,堡林
2018-03-21 08,80.3333333333333,1.3,-999,堡林
2018-03-21 09,80.375,1.3,-999,堡林
2018-03-21 10,80.4166666666667,1.8,-999,堡林
2018-03-21 11,80.4583333333333,2.9,-999,堡林
2018-03-21 12,80.5,4.6,-999,堡林
2018-03-21 13,80.5416666666667,3.8,-999,堡林
2018-03-21 14,80.5833333333333,4.1,-999,堡林
2018-03-21 15,80.625,3.4,-999,堡林
2018-03-21 16,80.6666666666667,3.2,-999,堡林
2018-03-21 17,80.7083333333333,3.3,-999,堡林
2018-03-21 18,80.75,3,-999,堡林
2018-03-21 19,80.7916666666667,2.7,-999,堡林
2018-03-21 20,80.8333333333333,2.6,-999,堡林
2018-03-21 21,80.875,2.7,-999,堡林
2018-03-21 22,80.9166666666667,2.6,-999,堡林
2018-03-21 23,80.9583333333333,2.4,-999,堡林
2018-03-22 00,81,2.1,-999,堡林
2018-03-22 01,81.0416666666667,2.2,-999,堡林
2018-03-22 02,81.0833333333333,1.8,-999,堡林
2018-03-22 03,81.125,1.9,-999,堡林
2018-03-22 04,81.1666666666667,2.1,-999,堡林
2018-03-22 05,81.2083333333333,2.3,-999,堡林
2018-03-22 06,81.25,2.2,-999,堡林
2018-03-22 07,81.2916666666667,1.8,-999,堡林
2018-03-22 08,81.3333333333333,2.6,-999,堡林
2018-03-22 09,81.375,4.8,-999,堡林
2018-03-22 10,81.4166666666667,6,-999,堡林
2018-03-22 11,81.4583333333333,7.4,-999,堡林
2018-03-22 12,81.5,9.6,-999,堡林
2018-03-22 13,81.5416666666667,10.5,-999,堡林
2018-03-22 14,81.5833333333333,10.9,-999,堡林
2018-03-22 15,81.625,10.7,-999,堡林
2018-03-22 16,81.6666666666667,11.3,-999,堡林
2018-03-22 17,81.7083333333333,11.3,-999,堡林
2018-03-22 18,81.75,9,-999,堡林
2018-03-22 19,81.7916666666667,6.6,-999,堡林
2018-03-22 20,81.8333333333333,5.3,-999,堡林
2018-03-22 21,81.875,4.5,-999,堡林
2018-03-22 22,81.9166666666667,4.5,-999,堡林
2018-03-22 23,81.9583333333333,3.9,-999,堡林
2018-03-23 00,82,3.5,-999,堡林
2018-03-23 01,82.0416666666667,2.9,-999,堡林
2018-03-23 02,82.0833333333333,2.5,-999,堡林
2018-03-23 03,82.125,2,-999,堡林
2018-03-23 04,82.1666666666667,1.8,-999,堡林
2018-03-23 05,82.2083333333333,1.6,-999,堡林
2018-03-23 06,82.25,1,-999,堡林
2018-03-23 07,82.2916666666667,1.3,-999,堡林
2018-03-23 08,82.3333333333333,2.4,-999,堡林
2018-03-23 09,82.375,4.4,-999,堡林
2018-03-23 10,82.4166666666667,6.7,-999,堡林
2018-03-23 11,82.4583333333333,7.8,-999,堡林
2018-03-23 12,82.5,9.9,-999,堡林
2018-03-23 13,82.5416666666667,12.4,-999,堡林
2018-03-23 14,82.5833333333333,14.4,-999,堡林
2018-03-23 15,82.625,13.8,-999,堡林
2018-03-23 16,82.6666666666667,13.9,-999,堡林
2018-03-23 17,82.7083333333333,13.7,-999,堡林
2018-03-23 18,82.75,12,-999,堡林
2018-03-23 19,82.7916666666667,9.4,-999,堡林
2018-03-23 20,82.8333333333333,7.6,-999,堡林
2018-03-23 21,82.875,6.9,-999,堡林
2018-03-23 22,82.9166666666667,6,-999,堡林
2018-03-23 23,82.9583333333333,5.4,-999,堡林
2018-03-24 00,83,5.4,-999,堡林
2018-03-24 01,83.0416666666667,4.7,-999,堡林
2018-03-24 02,83.0833333333333,4.1,-999,堡林
2018-03-24 03,83.125,4.1,-999,堡林
2018-03-24 04,83.1666666666667,3.5,-999,堡林
2018-03-24 05,83.2083333333333,3,-999,堡林
2018-03-24 06,83.25,3,-999,堡林
2018-03-24 07,83.2916666666667,2.2,-999,堡林
2018-03-24 08,83.3333333333333,3.4,-999,堡林
2018-03-24 09,83.375,5.4,-999,堡林
2018-03-24 10,83.4166666666667,7.9,-999,堡林
2018-03-24 11,83.4583333333333,10.6,-999,堡林
2018-03-24 12,83.5,13.4,-999,堡林
2018-03-24 13,83.5416666666667,14.6,-999,堡林
2018-03-24 14,83.5833333333333,16.1,-999,堡林
2018-03-24 15,83.625,17,-999,堡林
2018-03-24 16,83.6666666666667,17.4,-999,堡林
2018-03-24 17,83.7083333333333,16.4,-999,堡林
2018-03-24 18,83.75,14.9,-999,堡林
2018-03-24 19,83.7916666666667,13.7,-999,堡林
2018-03-24 20,83.8333333333333,11.9,-999,堡林
2018-03-24 21,83.875,11.2,-999,堡林
2018-03-24 22,83.9166666666667,10.4,-999,堡林
2018-03-24 23,83.9583333333333,10,-999,堡林
2018-03-25 00,84,9.1,-999,堡林
2018-03-25 01,84.0416666666667,8.9,-999,堡林
2018-03-25 02,84.0833333333333,8.4,-999,堡林
2018-03-25 03,84.125,7.5,-999,堡林
2018-03-25 04,84.1666666666667,6.8,-999,堡林
2018-03-25 05,84.2083333333333,6.4,-999,堡林
2018-03-25 06,84.25,6.1,-999,堡林
2018-03-25 07,84.2916666666667,5.4,-999,堡林
2018-03-25 08,84.3333333333333,5.8,-999,堡林
2018-03-25 09,84.375,7.8,-999,堡林
2018-03-25 10,84.4166666666667,9.9,-999,堡林
2018-03-25 11,84.4583333333333,13.4,-999,堡林
2018-03-25 12,84.5,16.4,-999,堡林
2018-03-25 13,84.5416666666667,18,-999,堡林
2018-03-25 14,84.5833333333333,17.8,-999,堡林
2018-03-25 15,84.625,19.6,-999,堡林
2018-03-25 16,84.6666666666667,19.3,-999,堡林
2018-03-25 17,84.7083333333333,18.6,-999,堡林
2018-03-25 18,84.75,16.9,-999,堡林
2018-03-25 19,84.7916666666667,15,-999,堡林
2018-03-25 20,84.8333333333333,13.4,-999,堡林
2018-03-25 21,84.875,12,-999,堡林
2018-03-25 22,84.9166666666667,11.3,-999,堡林
2018-03-25 23,84.9583333333333,10.4,-999,堡林
2018-03-26 00,85,9.8,-999,堡林
2018-03-26 01,85.0416666666667,9.3,-999,堡林
2018-03-26 02,85.0833333333333,8.3,-999,堡林
2018-03-26 03,85.125,7.6,-999,堡林
2018-03-26 04,85.1666666666667,7.6,-999,堡林
2018-03-26 05,85.2083333333333,7.4,-999,堡林
2018-03-26 06,85.25,7.2,-999,堡林
2018-03-26 07,85.2916666666667,7.2,-999,堡林
2018-03-26 08,85.3333333333333,7.4,-999,堡林
2018-03-26 09,85.375,7.8,-999,堡林
2018-03-26 10,85.4166666666667,10.1,-999,堡林
2018-03-26 11,85.4583333333333,12.6,-999,堡林
2018-03-26 12,85.5,15.6,-999,堡林
2018-03-26 13,85.5416666666667,18.5,-999,堡林
2018-03-26 14,85.5833333333333,19.5,-999,堡林
2018-03-26 15,85.625,20.8,-999,堡林
2018-03-26 16,85.6666666666667,20.6,-999,堡林
2018-03-26 17,85.7083333333333,20.3,-999,堡林
2018-03-26 18,85.75,19,-999,堡林
2018-03-26 19,85.7916666666667,16.9,-999,堡林
2018-03-26 20,85.8333333333333,15,-999,堡林
2018-03-26 21,85.875,13.7,-999,堡林
2018-03-26 22,85.9166666666667,12.9,-999,堡林
2018-03-26 23,85.9583333333333,12.7,-999,堡林
2018-03-27 00,86,11.5,-999,堡林
2018-03-27 01,86.0416666666667,11.1,-999,堡林
2018-03-27 02,86.0833333333333,10.5,-999,堡林
2018-03-27 03,86.125,9.5,-999,堡林
2018-03-27 04,86.1666666666667,8.9,-999,堡林
2018-03-27 05,86.2083333333333,8.2,-999,堡林
2018-03-27 06,86.25,7.8,-999,堡林
2018-03-27 07,86.2916666666667,7.8,-999,堡林
2018-03-27 08,86.3333333333333,9,-999,堡林
2018-03-27 09,86.375,11.7,-999,堡林
2018-03-27 10,86.4166666666667,14.6,-999,堡林
2018-03-27 11,86.4583333333333,16.9,-999,堡林
2018-03-27 12,86.5,18.8,-999,堡林
2018-03-27 13,86.5416666666667,19.9,-999,堡林
2018-03-27 14,86.5833333333333,22.3,-999,堡林
2018-03-27 15,86.625,21.2,-999,堡林
2018-03-27 16,86.6666666666667,21.3,-999,堡林
2018-03-27 17,86.7083333333333,19.9,-999,堡林
2018-03-27 18,86.75,19.2,-999,堡林
2018-03-27 19,86.7916666666667,17.4,-999,堡林
2018-03-27 20,86.8333333333333,16.2,-999,堡林
2018-03-27 21,86.875,15.1,-999,堡林
2018-03-27 22,86.9166666666667,14.3,-999,堡林
2018-03-27 23,86.9583333333333,13.5,-999,堡林
2018-03-28 00,87,12.5,-999,堡林
2018-03-28 01,87.0416666666667,12.5,-999,堡林
2018-03-28 02,87.0833333333333,11.5,-999,堡林
2018-03-28 03,87.125,10.8,-999,堡林
2018-03-28 04,87.1666666666667,10.3,-999,堡林
2018-03-28 05,87.2083333333333,9.7,-999,堡林
2018-03-28 06,87.25,9.4,-999,堡林
2018-03-28 07,87.2916666666667,8.9,-999,堡林
2018-03-28 08,87.3333333333333,9.9,-999,堡林
2018-03-28 09,87.375,13,-999,堡林
2018-03-28 10,87.4166666666667,16.7,-999,堡林
2018-03-28 11,87.4583333333333,18.3,-999,堡林
2018-03-28 12,87.5,19.8,-999,堡林
2018-03-28 13,87.5416666666667,21.4,-999,堡林
2018-03-28 14,87.5833333333333,22.4,-999,堡林
2018-03-28 15,87.625,22.9,-999,堡林
2018-03-28 16,87.6666666666667,22.1,-999,堡林
2018-03-28 17,87.7083333333333,20.7,-999,堡林
2018-03-28 18,87.75,19.3,-999,堡林
2018-03-28 19,87.7916666666667,17.6,-999,堡林
2018-03-28 20,87.8333333333333,16.8,-999,堡林
2018-03-28 21,87.875,15.8,-999,堡林
2018-03-28 22,87.9166666666667,15.4,-999,堡林
2018-03-28 23,87.9583333333333,14.6,-999,堡林
2018-03-29 00,88,13.9,-999,堡林
2018-03-29 01,88.0416666666667,13.6,-999,堡林
2018-03-29 02,88.0833333333333,14.3,-999,堡林
2018-03-29 03,88.125,13.6,-999,堡林
2018-03-29 04,88.1666666666667,13.8,-999,堡林
2018-03-29 05,88.2083333333333,13.9,-999,堡林
2018-03-29 06,88.25,13.6,-999,堡林
2018-03-29 07,88.2916666666667,13.7,-999,堡林
2018-03-29 08,88.3333333333333,14.6,-999,堡林
2018-03-29 09,88.375,15.6,-999,堡林
2018-03-29 10,88.4166666666667,16.9,-999,堡林
2018-03-29 11,88.4583333333333,18.9,-999,堡林
2018-03-29 12,88.5,19.1,-999,堡林
2018-03-29 13,88.5416666666667,21.1,-999,堡林
2018-03-29 14,88.5833333333333,23.1,-999,堡林
2018-03-29 15,88.625,22.5,-999,堡林
2018-03-29 16,88.6666666666667,22.3,-999,堡林
